word	similarity
prepard	1.0
anti-military	1.0
consortia	1.0
budgets	0.872941836827
prevously	1.0
twenty-year	1.0
infectuous	1.0
cardioversion	1.0
sesion	1.0
titillated	1.0
non-vehicle	1.0
clan-based	1.0
outworkers	1.0
home-and-home	1.0
micro-organism	1.0
special-education	1.0
ex-general	1.0
beef-up	1.0
publicist	1.0
leftist-leaning	1.0
well-needed	1.0
reserachers	1.0
infectivity	1.0
soon-to-end	1.0
black-draped	1.0
quartets	1.0
book-to-bill	1.0
repackaged	1.0
publicise	1.0
elitism	1.0
flatbed	1.0
overcharging	1.0
infirmaries	1.0
stymie	1.0
pregancies	1.0
semi-fixed	1.0
chilli	1.0
third-placed	1.0
unlucky	1.0
cookhouse	1.0
dismembering	1.0
individualistic	1.0
reject	0.843414156309
surpasses	1.0
vigilance	1.0
gliding	0.972323428899
unretouched	1.0
re-appointment	1.0
businessmen	0.902114720432
non-commercials	1.0
espousing	1.0
grinder	1.0
helipcopters	1.0
desisted	1.0
mangroves	1.0
ultra-rich	1.0
reuptake	1.0
testifed	1.0
furhter	1.0
continute	1.0
communicatins	1.0
purring	1.0
optronics	1.0
no-body	1.0
productivity	0.843238797676
horizontal	1.0
choice	0.171003734877
compulsory	1.0
monoculture	1.0
diabolically	1.0
suportive	1.0
non-dwelling	1.0
criticize	1.0
over-cautious	1.0
bastions	1.0
roundtrip	1.0
helding	1.0
champonship	1.0
hot-pursuit	1.0
hitch-hiked	1.0
mobilise	1.0
three-level	1.0
onslought	1.0
sodomy	1.0
daggers	1.0
dicussing	1.0
stalemated	1.0
affirmations	1.0
low-efficiency	1.0
plus-minus	1.0
knots	0.95888116558
networking	1.0
remnants	1.0
knapsack	1.0
adult	1.0
open-cast	1.0
crackdowns	1.0
charities	0.246603453978
ashanti	1.0
country-wide	1.0
rechargable	1.0
combat-related	1.0
clarinet	1.0
synthetically	1.0
gray-haired	1.0
lounge	0.890589659173
heroe	1.0
collateralizing	1.0
prowler	1.0
psychokinesis	1.0
probability	0.821046811075
achieveable	1.0
calcivirus	1.0
miter	1.0
mites	1.0
oepration	1.0
check-clearing	1.0
catalog	0.739460184024
diskless	1.0
foundery	1.0
autoclave	1.0
prowled	1.0
systems	0.377416846003
heros	1.0
differed	1.0
founders	0.954603937605
slammed	1.0
collosal	1.0
mise	1.0
misalignment	1.0
practioner	1.0
evening	0.806949709362
cable-television	1.0
reordered	1.0
pay-outs	1.0
permissibly	1.0
cel	1.0
petted	1.0
trans-shipment	1.0
socio-cultural	1.0
look-out	1.0
squinty-eyed	1.0
ces	1.0
central-west	1.0
permissible	1.0
corridor	0.848634473162
masive	1.0
forest-clad	1.0
antiquity	1.0
chip-in	1.0
slighted	1.0
sterilise	1.0
industrially	1.0
impressionists	1.0
dogwatch	1.0
sofware	1.0
effecitve	1.0
faire	1.0
steel-girded	1.0
system.	1.0
western-standard	1.0
re-adopt	1.0
obligates	1.0
left-right-left	1.0
therapists	1.0
ingraved	1.0
amoral	1.0
predators	0.884330338119
head-turning	1.0
radial	1.0
fairy	1.0
atural	1.0
cat-walks	1.0
lifestyles	1.0
predatory	1.0
flashbacks	1.0
artels	1.0
thrombi	1.0
humpbacks	1.0
antisecretory	1.0
air-tight	1.0
frame-relay	1.0
jaws	1.0
circumcised	1.0
loadings	0.958680273937
house.	1.0
neolithic	1.0
ballistics	1.0
dilluted	1.0
redecoration	1.0
rain-swollen	1.0
nitinol	1.0
mandarin-collared	1.0
deride	1.0
jawl	1.0
negotiatied	1.0
strenghtened	1.0
counsellers	1.0
agented	1.0
absurdity	1.0
self-doubts	1.0
buffers	1.0
barrell	1.0
low-molecular-weight	1.0
non-industry	1.0
unsurpassed	0.85816972334
term-structure	1.0
wedlock	1.0
termporary	1.0
splattered	1.0
multi-speed	1.0
autum	1.0
jolly	0.867939813391
pivoted	1.0
equate	1.0
safety	0.707135598034
offre	1.0
semi-darkness	1.0
e-mail	0.881035070539
blundering	1.0
shrivel	1.0
reacquisition	1.0
off-screen	1.0
anhydride	1.0
overturns	1.0
lump-sum	1.0
four-carriage	1.0
housed	1.0
favored	0.784729143911
less-than-expected	1.0
closed-ended	1.0
inelligible	1.0
bullfighters	1.0
well-regulated	1.0
doctors-in-training	1.0
brightest	0.962419679644
telecompany	1.0
overshadowing	0.921940280804
straightened	1.0
inure	1.0
hapless	1.0
turnout	1.0
reimpose	1.0
conference-servicing	1.0
dishwasher	1.0
unresolved	1.0
bosom	1.0
statments	1.0
broad-based	0.794350015945
odds-on	1.0
re-selected	1.0
refrom	1.0
satellite-based	1.0
leftwing	1.0
uncertainly	1.0
all-channel	1.0
succint	1.0
interwoven	1.0
wicketkeeping	1.0
polarise	1.0
apocalypse	1.0
suppport	1.0
merry	0.961931768856
picnicking	1.0
pre-stripping	1.0
drooling	1.0
spitting	1.0
quiff	1.0
watchdogs	1.0
smooth-moving	1.0
responsibilies	1.0
windowless	1.0
moorings	1.0
six-metre	1.0
becauseof	1.0
effortless	1.0
visions	0.965267215543
anyting	1.0
white-faced	1.0
clubhouses	1.0
equating	1.0
pro-opposition	1.0
horse	0.962721391255
fence-mending	1.0
broadbase	1.0
domestic-made	1.0
blossom	1.0
defamatory	1.0
hundres	1.0
overlaying	1.0
inhabittants	1.0
rheumatism	1.0
fibrillation	1.0
polyethylenes	1.0
seafaring	1.0
sigh	0.953704561503
hundred	0.602622192458
merciless	1.0
overstaying	1.0
raws	1.0
fellow-scientists	1.0
oligopoly	1.0
trapped	0.957591870721
beggining	1.0
eerily	1.0
self-educated	1.0
ex-team	1.0
basal	1.0
broad-line	1.0
disempowered	1.0
datawarehouse	1.0
boredom	1.0
organizatons	1.0
ululated	1.0
tive	1.0
tapestries	1.0
cover-ups	1.0
bread-making	1.0
re-occupy	1.0
assaulted	1.0
racially-motivated	1.0
imperiled	1.0
pre-in	1.0
state-owned	0.55077469074
miseries	1.0
heavyweight	1.0
hesitating	1.0
hagiographic	1.0
whale-watching	1.0
newly-constructed	1.0
non-policy	1.0
aainst	1.0
chopping	1.0
zero-tax	1.0
garrison	0.84181968966
refrigerating	1.0
procedural	0.690819718305
pareil	1.0
mooed	1.0
electrictiy	1.0
phobia	1.0
wherther	1.0
contraception	1.0
event-driven	0.962176659198
footnote	0.477153051095
chastisement	1.0
products-including	1.0
heaviest	0.833941962266
deflationary	0.959917127176
broadcast-friendly	1.0
committment	1.0
city-funded	1.0
important-to-safety	1.0
hegemonic	1.0
well-written	1.0
effectuated	1.0
perestroika	0.875296777071
fruiting	1.0
deposit-accepting	1.0
null	1.0
organs	1.0
outside-half	1.0
conservers	1.0
boorish	1.0
air-cargo	0.959606765489
adrift	1.0
unpredecented	1.0
prepartion	1.0
over-excited	1.0
babyboomers	1.0
after-dinner	1.0
barmy	1.0
naproxen	1.0
bioethanol	1.0
pesented	1.0
unconstrained	1.0
options-related	1.0
vomitted	1.0
six-story	1.0
arks	1.0
inists	1.0
coppered	1.0
left-field	1.0
caliber	1.0
hires	0.969244009629
involving	0.47623824689
doubt-ridden	1.0
backswing	1.0
overtuned	1.0
privatises	1.0
multilingual	1.0
longer-maturity	1.0
equivilent	1.0
hired	0.799001628707
channeling	1.0
money-back	0.964990643149
ravine	1.0
privatised	1.0
raving	1.0
ballyhoo	1.0
blazoning	1.0
arising	0.967638993448
lawers	1.0
silicon-carbide	1.0
choong	1.0
prematurity	1.0
divestiture	0.783018243683
part-time	0.906768450023
astern	1.0
generalising	1.0
anti-free	1.0
implanted	1.0
velocity	1.0
intercepting	1.0
rechargeable	0.96749435883
tubes	1.0
insect-borne	1.0
long-gone	1.0
satellite-guided	1.0
haemmorhage	1.0
retrospectively	1.0
shuttleless	1.0
one-eighth	1.0
phenomenon	0.501632503354
hovered	0.957132543414
lcoated	1.0
highly-flammable	1.0
church-going	1.0
buskers	1.0
hotel	0.194158914524
aspertame	1.0
reroll	1.0
step-for-step	1.0
annuities	0.97006519386
serialised	1.0
stalker	1.0
velvety	1.0
colder-than-normal	1.0
fluoxetine	1.0
heavens	1.0
left-bank	1.0
albums	1.0
nations.	1.0
excise	0.961885148088
distressing	0.858878265767
equivelent	1.0
burqas	1.0
pay-as-you-earn	1.0
justice	0.304655324155
megabit	1.0
skyscraper-high	1.0
quel	1.0
lower-tier	1.0
lightly-armed	1.0
lead-poisoning	1.0
criticising	1.0
dducation	1.0
viaducts	0.954550418368
sister-in-law	1.0
justics	1.0
bargin	1.0
launders	1.0
ninth-seeded	1.0
unretrievable	1.0
retorts	1.0
financing	0.489023284134
diskette	1.0
reprocess	1.0
feels	0.966239718963
pre-exists	1.0
pretending	1.0
competing	0.694712985836
boils	1.0
boringly	1.0
caseloads	1.0
imitating	1.0
strug	1.0
stopwork	1.0
biologicals	1.0
fluff	1.0
quilibre	1.0
high-added-value	1.0
bollworms	1.0
co-operate	1.0
celebrates	1.0
brace	1.0
performers	1.0
adhering	1.0
retaliation	1.0
hydrocarbon-bearing	1.0
agenda-setting	1.0
stored	1.0
still-unresolved	1.0
oil-led	1.0
after-hours	1.0
hype	1.0
negotioations	1.0
rostered	1.0
buyings	0.959087803039
pelletising	1.0
wriggled	1.0
trans-pacific	0.981651411699
intergration	1.0
alcopop	1.0
platinum-coated	1.0
howled	1.0
patriotism	1.0
seniority	0.801095950088
gas-burning	1.0
nuture	1.0
flankers	1.0
prejudged	1.0
mantra	1.0
venerate	1.0
drenching	1.0
inhouse	1.0
howler	1.0
mediators	1.0
newly-raised	1.0
portrait	0.616747997625
microsurgical	1.0
government-prescribed	1.0
tutorage	1.0
locals	1.0
possiblility	1.0
hibiscus	1.0
resgined	1.0
termites	1.0
colonialists	1.0
life-supporting	1.0
amunt	1.0
seductively	1.0
asset-securitization	1.0
muliple	1.0
tolls	1.0
falsify	1.0
assiged	1.0
silvery-white	1.0
blunted	0.960389233473
sleep-friendly	1.0
unsworn	1.0
fighers	1.0
pictured	0.96296029516
blackspot	1.0
stagnation	1.0
intangibles	1.0
excessive	0.770480761825
missing	0.868019666688
risk-based	1.0
zipped	1.0
rotavirus	1.0
scalability	1.0
plucking	1.0
spray	1.0
ranked	0.94673842548
microbrews	1.0
inward-looking	1.0
anchorages	1.0
now-independent	1.0
toe-loop	1.0
zipper	1.0
sprat	1.0
substation	1.0
league	0.717500399795
much-hyped	1.0
year-five	1.0
grass-covered	1.0
drowns	1.0
underclass	1.0
multi-seat	1.0
higher-cost	1.0
hardening	1.0
audiotaped	1.0
minorities	0.968105628384
rehired	1.0
reformer	0.792806688443
rebaptised	1.0
mecurial	1.0
forgotten	0.856622337716
hippest	1.0
vault	0.67937689303
audiotapes	1.0
innovating	1.0
experimental	0.860159316065
mausoleum	1.0
sentenced	0.895634472208
good-paying	1.0
expendable	1.0
saveable	1.0
live.	1.0
herbology	1.0
subsidised	1.0
persaude	1.0
solvency	1.0
proton	1.0
joint-operation	1.0
taxpayer-supported	1.0
unfolded	1.0
swordsman	1.0
non-exempt	1.0
performance-wise	1.0
off-the-wall	1.0
mathematically	0.964033011815
north-central	1.0
better-financed	1.0
obsolte	1.0
sailboat	1.0
lecturers	1.0
foreign-brand	1.0
inadmissible	1.0
instructure	1.0
celluloid	1.0
deceive	0.979324188221
irresponsibility	1.0
unspecifed	1.0
bobsleigh	1.0
side-effect	1.0
shinier	1.0
incompatability	1.0
threated	1.0
swampbuster	1.0
asset-manager	1.0
fisheries-based	1.0
necassary	1.0
ever-faster	1.0
empty	0.867322694408
greenlighted	1.0
systemwide	1.0
test-tube	1.0
lived	0.587206874617
ex-defense	1.0
liven	1.0
d'tudes	1.0
dusts	1.0
modelling	1.0
price/cost	1.0
re-offered	1.0
lives	0.453594469277
liver	1.0
megawatt-hours	1.0
cheerier	1.0
safety-sensitive	1.0
emperors	1.0
iron-hand	1.0
redemption	0.599562704398
richten	1.0
neriifolia	1.0
intriguing	0.962086020799
practicality	1.0
cobs	1.0
lossses	1.0
bulemia	1.0
non-resident	1.0
incident-filled	1.0
goose-stepped	1.0
pacy	1.0
loligo	1.0
comform	1.0
ape-like	1.0
sare	1.0
airstrike	1.0
accidently	1.0
match	0.409526252112
hardworking	1.0
comrades	0.953288767896
mailrooms	1.0
characteristically	0.920339960671
richter	0.339103836428
hooters	1.0
sombre	1.0
terminology	1.0
smacked	1.0
dictum	1.0
lymphoproliferative	1.0
petal	1.0
wagering	1.0
sentences	1.0
member-driven	1.0
bipedal	1.0
hone	1.0
thumbs-up	1.0
expressions	0.902442732921
pharmacokinetics	1.0
high-rolling	1.0
back-line	1.0
conlict	1.0
checkweighers	1.0
upate	1.0
communal	1.0
commmunity	1.0
inswinging	1.0
rerated	1.0
unpatrolled	1.0
gas-powered	1.0
intractably	1.0
balsa	1.0
text-to-speech	1.0
makeshift	0.959209877744
acknowleding	1.0
securitisations	1.0
paid-up	0.734992982482
spectrums	1.0
inamtes	1.0
grand	0.501380003616
energizing	1.0
villified	1.0
multi-coloured	1.0
urgently-needed	1.0
photogravure	1.0
composition	1.0
superfast	1.0
absenteeism	0.955160187142
black-painted	1.0
lid	0.957606862281
classmates	1.0
business-boosting	1.0
chirman	1.0
lie	0.886154779095
cardbox	1.0
triple-whammy	1.0
banter	1.0
armour-plated	1.0
smearable	1.0
soberly	1.0
re-traced	1.0
home/cemetery	1.0
overstep	1.0
fire-fight	1.0
non-aviation	1.0
ex-aide	1.0
elapsed	1.0
bellying	1.0
etailing	1.0
profit-takers	1.0
left-liberal	1.0
vitriol	1.0
choregraphic	1.0
gravesite	1.0
amemdment	1.0
currency-denominated	1.0
consistence	1.0
activewear	1.0
reopens	1.0
aflutter	1.0
re-ignition	1.0
overgrazing	1.0
share-trading	1.0
influx	0.728851135108
consistency	1.0
agriculturally-rich	1.0
mobs	1.0
re-industrialisation	1.0
century-maker	1.0
stop-over	1.0
thrice-yearly	1.0
well-timed	1.0
four-to-seven	1.0
exploits	0.962849090677
bearer	1.0
high-speed-train	1.0
shivering	0.953955120838
settlements	0.967687068414
turbogenerators	1.0
technicians	0.827200652409
non-compulsory	1.0
heavyhanded	1.0
reviewer	1.0
redoubts	1.0
ex-communists	1.0
non-guaranteed	1.0
procrastinating	1.0
rapidly-evolving	1.0
defintive	1.0
capacity-building	1.0
tea-towels	1.0
brain-trust	1.0
internaitonal	1.0
higher-than	1.0
wharehouse	1.0
muppet	1.0
possessors	1.0
five-starred	1.0
shortcut	1.0
representational	1.0
labour	1.0
excavators	1.0
high-orbit	1.0
buffer-zone	1.0
phased-in	1.0
hospitalise	1.0
secretry	1.0
operators	0.253020671375
then-prime	1.0
wiat	1.0
newly-enacted	1.0
ight	1.0
persmission	1.0
computer-age	1.0
capacities	1.0
showcases	1.0
oragnised	1.0
toyed	1.0
wormed	1.0
reacceleration	1.0
four-part	0.903498830917
high-range	1.0
logical	1.0
computerphobic	1.0
debt-level	1.0
wood-waste	1.0
once-beleaguered	1.0
diuretics	1.0
pre-sentencing	1.0
ponds	0.959879976728
preopening	1.0
vests	1.0
minicomputer	0.838466471109
baseness	1.0
multi-polar	1.0
envisioned	0.836575203596
uncertaintly	1.0
altough	1.0
multicultural	1.0
pipped	1.0
eel	0.886886562979
een	1.0
divestitures	1.0
max-out	1.0
popular	0.254301943057
electrophysiologist	1.0
suivi	1.0
qabd	1.0
book-building	1.0
thinly-traded	1.0
attitiude	1.0
sketch	1.0
wind-up	1.0
cones	1.0
abondoned	1.0
flu-like	0.954899673272
autres	1.0
adjoing	1.0
harangues	1.0
yolk	1.0
doublespeak	1.0
succede	1.0
lips	0.951984301526
towards	1.0
plumbers	1.0
decommisioning	1.0
impoverish	1.0
raods	1.0
callousness	1.0
mucous	1.0
east-central	1.0
top-of-mind	1.0
amortization	1.0
wavier	1.0
crewmates	1.0
dilapidated	1.0
spouting	1.0
unbrella	1.0
ciprofloxacin	1.0
six-yard	1.0
camping	1.0
competitions	1.0
confounds	1.0
top-of-the-head	1.0
bajra	1.0
by-the-books	1.0
eater	1.0
radiometer	1.0
gender-free	1.0
assiste	1.0
inculding	1.0
anecdotes	1.0
unedited	1.0
reoccur	1.0
benefactor	1.0
mobile-telephone	1.0
over-development	1.0
quota	1.0
providing	0.347652201849
foreign-currency-denominated	1.0
viewpoints	0.827646555019
activist	0.95808189201
repressions	1.0
anti-armour	1.0
teen-agers	1.0
smothered	1.0
offside	1.0
postions	1.0
smoked-glass	1.0
bone-mineral	1.0
developped	1.0
handbags	1.0
ultra-left-wing	1.0
parrent	1.0
malster	1.0
unday	1.0
order-books	1.0
mentalities	1.0
century-end	1.0
associational	1.0
glamorizing	1.0
unreflected	1.0
shavers	1.0
leafhoppers	1.0
personnages	1.0
shell-scarred	1.0
hounding	1.0
thrusters	1.0
tofu	1.0
presupposed	1.0
pyre	1.0
re-enacting	1.0
diametrically	1.0
v.	0.845203628094
presupposes	1.0
wicket	1.0
well-screened	1.0
reworked	1.0
mid-sentence	1.0
dirt-stained	1.0
undeer	1.0
yo-yo	1.0
infuriating	1.0
trendsetters	1.0
rhe	1.0
sorry-looking	1.0
placing	0.963455255967
sneer	1.0
remarked	1.0
third-month	1.0
pro-rebel	1.0
visas	1.0
crime-fighter	1.0
aftertaste	1.0
head-wound	1.0
spawning	1.0
tortoise-shell	1.0
assignation	1.0
extemporaneous	1.0
immunotherapy	1.0
anti-glaucoma	1.0
air-tickets	1.0
treasuer	1.0
speedbrakes	1.0
archery	1.0
air-to-fuel	1.0
anti-communism	1.0
janitors	1.0
movie-maker	1.0
forward-sell	1.0
uncertainity	1.0
deficencies	1.0
mulberry	1.0
seventh-leading	1.0
tragically	1.0
overviews	1.0
injection	0.704815095079
free-of-charge	1.0
probate	1.0
snifters	1.0
work-week	1.0
mole-like	1.0
drifters	1.0
prolongation	1.0
multi-week	1.0
co-inventor	1.0
vacancies	0.958608712541
limpid	1.0
ro/ro	1.0
purloined	1.0
biggest-circulation	1.0
politic	1.0
share-holder	1.0
munis	1.0
actress-comedian	1.0
smoulder	1.0
flicker-free	1.0
desalination	1.0
wicked	1.0
similar	0.447061019713
time-outs	1.0
kits	1.0
bio-diversity	1.0
headend	1.0
broadened	0.956976671342
ordered	0.317262545872
interventions	1.0
to-face	1.0
cleat	1.0
alergic	1.0
chain-smoker	1.0
industry-leading	1.0
accessibility	1.0
flay	1.0
reopening	0.965005716903
proper	0.869538293873
on-selling	1.0
free-marketeers	1.0
federative	1.0
evocative	1.0
resealable	1.0
surmise	1.0
vires	1.0
ancestors	1.0
osteopaths	1.0
de-lever	1.0
dealbreaker	1.0
amounts	0.593680665547
scurries	0.97132258248
neuropatients	1.0
fare-paying	1.0
televisual	1.0
terrace	1.0
feedlots	0.510943181932
application	0.951516841001
arabica	1.0
quarrels	1.0
department	0.380309137165
aprons	1.0
half-fit	1.0
absentia	1.0
arithmetic	1.0
magnitide	1.0
padding	1.0
smiles	1.0
deaprtment	1.0
venerable	0.956651762409
isued	1.0
militarily	0.961947418664
smiley	1.0
story-line	1.0
oversubscriptions	1.0
propietary	1.0
toxicologists	1.0
assayed	1.0
afterglow	1.0
subsidiares	1.0
smiled	0.958905769012
fainthearted	1.0
turbochargers	1.0
band-aids	1.0
mid-single-digit	1.0
developed	0.476176454806
setor	1.0
earphones	1.0
peace-related	1.0
unseasonally	1.0
forthnight	1.0
e	1.0
complicating	1.0
demagogue	1.0
turbines	1.0
orbit	0.892797721368
forsaw	1.0
parliametary	1.0
finger-spinner	1.0
mocca	1.0
membranes	1.0
hold-ups	1.0
bribe	0.846763106705
utilises	1.0
ignorant	1.0
underrated	1.0
mid-fiscal	1.0
imprecise	1.0
assasins	1.0
chain-sawing	1.0
entrants	1.0
self-created	1.0
intellegence	1.0
o/n	1.0
undesirability	1.0
approxiamtely	1.0
gasification	1.0
access-to-information	1.0
power-brokers	1.0
hypothyroidism	1.0
rejigged	1.0
fish-seller	1.0
protein-rich	1.0
attracted	0.633033911371
anti-communist	1.0
mid-morning	1.0
above-forecast	1.0
compact	0.919344509405
stealth	0.952145380409
birthplace	1.0
intemperance	1.0
euro-bonds	1.0
icier	1.0
resettlement	1.0
handy-sized	1.0
speakerphone	1.0
power-sharing	0.960486400442
re-establishing	1.0
appealled	1.0
concessional	1.0
warpath	1.0
follwing	1.0
exhuberance	1.0
industrial-use	1.0
unmanagable	1.0
windsurfer	1.0
black-hooded	1.0
compnaies	1.0
friendly	0.69400234158
levy-based	1.0
masked	0.973106039778
litlle	1.0
unabridged	1.0
bustling	1.0
rebounding	0.955331639434
hard-set	1.0
happend	1.0
liftgate	1.0
acreage	1.0
resticting	1.0
screwed	0.941013001575
recommencing	1.0
side-show	1.0
rattling	1.0
telling	0.68375029418
yourselves	1.0
houseowner	1.0
sugarbeet	1.0
microbreweries	1.0
switch-hitter	1.0
meticulously	1.0
snowboards	1.0
fullfilled	1.0
compassionate	1.0
booze	0.973388267069
queen	1.0
lambswool	1.0
sorbet	1.0
cyber-equivalent	1.0
deseases	1.0
job-starved	1.0
cloister	1.0
sedentary	1.0
oil-sale	1.0
enforce	0.954619605801
rationalizing	1.0
impelement	1.0
facilitating	1.0
giggled	1.0
awarness	1.0
oscillator	1.0
diamond-bearing	1.0
sackcloth	1.0
pacified	0.962575695257
thinly	0.929856569148
jump	0.308460300658
redone	1.0
abstention	1.0
sultans	1.0
notwithstanding	0.911728839811
six-plus	1.0
trailblazing	1.0
lmost	1.0
familiar-looking	1.0
percentin	1.0
issies	1.0
supended	1.0
suivie	1.0
hazlenut	1.0
yen/dollar	1.0
all-equity	1.0
workcell	1.0
conning	0.842835032811
flannels	1.0
jobs-oriented	1.0
switch-based	1.0
parent-only	1.0
oversupplied	1.0
auto-oil	1.0
fawn-coloured	1.0
near-limit	1.0
long-handled	1.0
one-chip	1.0
fishmonger	1.0
goose-step	1.0
ouside	1.0
upsetting	1.0
anti-lock	1.0
unhabited	1.0
best-of-breed	1.0
blimps	1.0
fifteenth	1.0
radicals	1.0
large-screen	1.0
desulfurizer	1.0
pancake	1.0
inflames	1.0
destryed	1.0
enterprising	0.959222155843
overhitting	1.0
accredits	1.0
consultancies	1.0
convert	0.612723979742
four-and-a-quarter	1.0
retail-targeted	1.0
gent	1.0
byphenyls	1.0
double-clicking	1.0
stubbornness	1.0
cave-in	1.0
kickers	0.891785105532
strong-arm	1.0
gene	1.0
accelaration	1.0
patents	0.98017341349
frictional	1.0
handfull	1.0
hilltops	1.0
air-show	1.0
colo-rectal	1.0
foresee	0.951617571071
transformations	1.0
ever-advancing	1.0
ultra-traditional	1.0
noteably	1.0
internationales	1.0
rudest	1.0
newly-democratic	1.0
reprimands	1.0
unburdened	1.0
inalienable	1.0
three-wheeler	1.0
buildup	0.568354653893
infest	1.0
tourist-dependent	1.0
five-year-olds	1.0
handfuls	1.0
re-vamped	1.0
shipyard-related	1.0
penny-pinch	1.0
drug-peddling	1.0
higher-yielding	1.0
left-armer	1.0
unchangeable	1.0
camera	0.696256024957
diffrence	1.0
kilometres	1.0
raiding	0.9684180212
championship-clinching	1.0
depreciate	1.0
surveyed	0.842501238344
overdemanding	1.0
denigrating	1.0
compatriot	1.0
formally	0.837380473279
state-government	1.0
copper-rich	1.0
corrugating	1.0
ex-detainees	1.0
econ	1.0
big-bucks	0.972791818473
visibility	0.962725155125
charming	0.957132438527
aleady	1.0
uncompetitive	1.0
non-depositors	1.0
uncoated	1.0
re-negotiates	1.0
lurid	1.0
localised	1.0
reoffer	1.0
rivalry	1.0
appointed	0.776099506825
resize	1.0
socket	1.0
blithely	1.0
wackos	1.0
meek	1.0
consort	1.0
prisoner-of-war	1.0
meed	1.0
constitution-writers	1.0
averaged	0.74142119633
postmarked	1.0
acquaintances	1.0
subrogation	1.0
forclose	1.0
recession	0.354972087766
transmitted	0.960834322826
homsexuality	1.0
servants	1.0
timber-related	1.0
due-diligence	1.0
fiefdom	1.0
handlng	1.0
averages	0.77153883016
withdrew	0.587584306775
re-insurer	1.0
one-a-day	1.0
non-urban	1.0
unveiled	0.430247325704
links	0.89886107494
money-losing	0.951625636659
fourth-best	1.0
far.	1.0
sale/leaseback	1.0
prioritise	1.0
job-creating	1.0
week-end	1.0
linka	1.0
sought	0.846775780687
upheavels	1.0
horse-loving	1.0
super-hot	1.0
counter-battery	1.0
hullaballoo	1.0
invincibility	1.0
embodiment	1.0
defective	1.0
picturesque	1.0
turmeric	1.0
self-publicity	1.0
waterproof	1.0
sportwear	1.0
ordinaries	1.0
unseated	1.0
service-oriented	1.0
transations	1.0
sentiments	1.0
tearoom	1.0
custodian	1.0
bandana	1.0
perceptive	1.0
filament	1.0
evoke	1.0
fare	0.481066969561
custodial	0.959304058044
role-playing	1.0
airfreighted	1.0
radiophoniques	1.0
farm	0.784172879035
weak-looking	1.0
post-holiday	1.0
detemination	1.0
thunderstorm	1.0
upgradable	1.0
foodservice	1.0
fart	1.0
matchmaker	1.0
combinable	1.0
ring-road	1.0
motor-scooters	1.0
queer	1.0
wise-man	1.0
alibis	1.0
sledgehammers	1.0
reamins	1.0
tranformation	1.0
valient	1.0
consumerist	1.0
newsworthy	0.953229247619
prfrence	1.0
computations	1.0
yrs	1.0
atomized	1.0
re-integration	1.0
half-block	0.970853563593
conincided	1.0
dilatation	1.0
prays	1.0
mikvah	1.0
scoot	1.0
much-touted	1.0
flip-triple	1.0
favourites	1.0
serotonergic	1.0
right-fielder	1.0
firstline	1.0
saiad	1.0
gynecology	1.0
electonics	1.0
opiate-based	1.0
vine-ripe	1.0
compunded	1.0
rigts	1.0
unequals	1.0
afterall	1.0
including	0.560500477633
costume	1.0
includind	1.0
doping-control	1.0
interceptor	1.0
spondylosis	1.0
interminable	1.0
box-office	1.0
segement	1.0
tottering	1.0
equanimity	1.0
thence	1.0
temporao	1.0
temporal	1.0
colleages	1.0
explaing	1.0
pecent	1.0
firing.	1.0
octanol	1.0
harder-than-expected	1.0
causal	1.0
gymnasts	1.0
dressing-down	1.0
ridiculously	1.0
demolitions	1.0
aviators	1.0
overflights	1.0
slinkier	1.0
post-unification	1.0
popularly	1.0
ex-defence	1.0
free-float	1.0
submitt	1.0
mesothelioma	1.0
dealth	1.0
cibic	1.0
inflitrated	1.0
cost-assessment	1.0
intiative	1.0
exhibiting	0.966944518282
reindeers	1.0
stout	1.0
network-attached	1.0
left-wing	1.0
withh	1.0
five-pointer	1.0
text-only	1.0
overcharges	1.0
equiping	1.0
pre-war	1.0
technology.	1.0
deconsolidated	1.0
varieites	1.0
tableware	1.0
corprations	1.0
injuctions	1.0
withe	1.0
slide	0.208855724923
ferro-silicon	1.0
reunified	1.0
gamblin	1.0
five-pointed	1.0
freedom-loving	1.0
kaizen	1.0
sun-seeking	1.0
gamble	0.867217540396
prevailing	0.966076329369
semi-submersible	1.0
ankles	1.0
malfeasance	1.0
decimalise	1.0
female	0.957274214967
tight-checking	1.0
full-bodied	1.0
over-bearing	1.0
citric	1.0
pursuits	0.767893292017
civilian-controlled	1.0
allcomers	1.0
constitute	0.862435896276
well-blended	1.0
supermodel	1.0
investigative	1.0
hobbles	1.0
city-level	1.0
neo-colonialists	1.0
pre-liberalisation	1.0
structural-stratigraphic	1.0
lab-test	1.0
transitions	1.0
special	0.553245256916
dollar-peso	1.0
maximizes	1.0
red-roofed	1.0
converted	0.353221367294
high-deficit	1.0
re-accommodated	1.0
littered	0.972633317963
armor	1.0
decisions.	1.0
terming	1.0
casualness	1.0
time.	1.0
birthing	1.0
deterrant	1.0
maximized	1.0
role-players	1.0
cause	0.31495901934
profligacy	1.0
drug-dealer	1.0
index.	1.0
hot-strip	1.0
hopscotch	1.0
eight-company	1.0
upskilling	1.0
wheezed	1.0
galaxies	0.961827927108
thorium	1.0
intiatives	1.0
darkly	1.0
different-coloured	1.0
gem-quality	1.0
cleansers	1.0
part-owned	1.0
synergetic	1.0
improvisational	1.0
well-fancied	1.0
refixed	1.0
